"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","entrez","symbol"
"107984043",8.71023629685903,1.6858541720933,0.514222935869574,3.27844997664766,0.00104378862365358,0.00415001799658954,"107984043","LOC107984043"
"55120",188.679963638568,1.42838879889539,0.282151575985569,5.06248740204964,4.13821418564356e-07,3.82427503086925e-06,"55120","FANCL"
"400955",2.07955178378723,-0.075903291650837,0.986072289002019,-0.0769753825327117,0.938643128742555,0.96331444698893,"400955","LINC01122"
"105374754",0.393802472781297,-1.12693345444198,2.08771328636956,-0.539793209057778,0.589339650871951,NA,"105374754","LOC105374754"
"102724142",0.227265157266718,-0.00105256637919711,3.16074699792792,-0.00033301190506141,0.999734294947299,NA,"102724142","LOC102724142"
"53335",162.227367361774,-0.965078367855845,0.228181710658565,-4.22942910310598,2.34285095692547e-05,0.000148003330871826,"53335","BCL11A"
"64895",175.081970652322,1.59914774319603,0.299932913234625,5.3316847622691,9.73057489778521e-08,1.01169295688049e-06,"64895","PAPOLG"
"400957",1.22298006182179,0.784738408354904,1.55694545997093,0.504024340306406,0.614244272712333,0.739807141166722,"400957","REL-DT"
"5966",1174.48547535967,1.1611453480627,0.191407339783735,6.06635748333708,1.30843724086975e-09,1.8437718238624e-08,"5966","REL"
"150962",94.2644774510954,1.10354787697954,0.299395927142812,3.68591479353408,0.000227882590928543,0.00110059726851152,"150962","PUS10"
"5194",167.683237226701,0.80096274693764,0.330890996326349,2.42062418086369,0.0154938862817913,0.0416540222605174,"5194","PEX13"
"84542",202.437791613541,0.32630292378926,0.270407618087754,1.20670758500364,0.227544776958647,0.361302806936915,"84542","SANBR"
"105374759",2.41959378157982,0.201311623000041,0.992246948058759,0.202884597825057,0.83922523308067,0.903050966731467,"105374759","LOC105374759"
"339803",278.263888341895,-0.693558259109185,0.227245372152414,-3.05202368937139,0.00227304161131432,0.00817459225548989,"339803","C2orf74-DT"
"339804",228.175654171819,-0.714246115750146,0.380210793737304,-1.87855296986554,0.0603055579329291,0.127599807591407,"339804","C2orf74"
"105374758",2.28277260856873,0.747613258382125,1.02007760467892,0.732898413760827,0.463620390661683,0.610359886468854,"105374758","C2orf74-AS1"
"130872",1770.93675270139,-0.567363532434576,0.223352229447366,-2.54021880076321,0.011078313888148,0.03130137990074,"130872","AHSA2P"
"9736",573.786066042445,0.686295831152679,0.335492499842752,2.04563688152299,0.0407921099871111,0.0928147861615431,"9736","USP34"
"100124537",1.74451011830363,-0.280780021095624,1.21014060478019,-0.232022642647071,0.816520427343706,0.889003275250649,"100124537","SNORA70B"
"105377633",1.24897135599222,3.06918177477429,1.52361714923334,2.0144048498789,0.0439670455912904,0.0987203926890934,"105377633","USP34-DT"
"7514",2417.05123425911,1.3672046633184,0.285583253862113,4.7874118836762,1.68945875674182e-06,1.37851070445821e-05,"7514","XPO1"
"107985767",2.18869081514328,1.11156868771267,0.968109602332002,1.1481847561837,0.250892300853133,0.389134643984282,"107985767","LOC107985767"
"84140",27.4011422733524,-0.193855660190267,0.308739305362829,-0.627894332930653,0.530073163676038,0.668449251203385,"84140","FAM161A"
"10575",1926.77155307283,0.169455626799549,0.22466803300087,0.754248944703641,0.450699752958156,0.598302893995946,"10575","CCT4"
"150684",685.922415091508,-0.255617435303576,0.148757688084123,-1.71834772774247,0.0857332086877412,0.168589472403907,"150684","COMMD1"
"107985768",19.712563511892,1.03057873078652,0.416974649752095,2.47156207553439,0.0134524193901514,0.0369465397573542,"107985768",NA
"10678",1207.00655970478,2.05315683757588,0.377781510777462,5.4347732194478,5.48661676995681e-08,5.99075758854712e-07,"10678","B3GNT2"
"100847087",5.53150419648258,1.06665469216527,0.725855351514922,1.46951412556107,0.141693393332716,0.250739680987632,"100847087","MIR5192"
"105374761",4.77362616104147,1.02014982041927,0.857387765861972,1.18983482274636,0.234111319859422,0.369107850660853,"105374761","LOC105374761"
"105374764",9.48422399138539,0.214785613842514,0.455897783843485,0.471126689916642,0.637550266486057,0.75931303865389,"105374764","LOC105374764"
"200728",10.6088364604694,0.166634086999781,0.417716081350929,0.398917098094171,0.689954290266648,0.798639845016025,"200728","TMEM17"
"23301",111.171365012981,2.28626611643008,0.360529040071983,6.34142014183823,2.27656755852391e-10,3.59784223997815e-09,"23301","EHBP1"
"100132215",9.77850526442905,1.74078735342636,0.478758712983768,3.63604318045148,0.000276857942957933,0.00131022078758238,"100132215","EHBP1-AS1"
"5013",0.536204756301818,-1.55230172800563,1.76105135978062,-0.881463064313469,0.37806723701897,NA,"5013","OTX1"
"100169989",3.16801104064234,-0.983162373408631,0.869113445783216,-1.13122444276839,0.257960636579664,0.397660132371233,"100169989","DBIL5P2"
"51057",94.544988573238,-0.949203981261284,0.237413653510788,-3.99810190873522,6.38524608422664e-05,0.000358519400855552,"51057","WDPCP"
"107985769",2.94684572574894,-0.783109225483164,0.801515205988625,-0.977036018321377,0.328551321085951,0.475809195724482,"107985769","LOC107985769"
"4190",2506.33371886387,-0.110171750952134,0.314769655785169,-0.350007533849853,0.726333043647352,0.824959155991314,"4190","MDH1"
"7360",1344.28338239913,1.11451201423944,0.263042677169634,4.23700072639049,2.26525403556702e-05,0.000143758270586142,"7360","UGP2"
"51542",367.76942416785,1.20675686157621,0.26036420549596,4.63488004918915,3.57144513559904e-06,2.7187596897191e-05,"51542","VPS54"
"57162",682.038393821861,3.249090930963,0.294505323255415,11.032367412066,2.66749199022644e-28,1.9966735061248e-26,"57162","PELI1"
"150992",6.42558502883546,3.90499015213672,0.912294150093482,4.28040687505951,1.86551937384948e-05,0.00012049785100955,"150992","LINC00309"
"100507006",25.3023177221684,1.04036612995154,0.493268269935005,2.10912842638068,0.0349334977889507,0.0816728828993655,"100507006","LOC100507006"
"105374768",0.370610402442428,2.04724397005014,2.34682324791932,0.872346893557156,0.383019162658414,NA,"105374768","LOC105374768"
"105374771",7.61504011502382,-0.647982035458356,0.512787084382092,-1.26364734057055,0.20635663376385,0.335422060733809,"105374771","LGALSL-DT"
"29094",89.9711049740502,-1.55022366305061,0.321037484026945,-4.82879333467645,1.37362875885141e-06,1.14611841854129e-05,"29094","LGALSL"
"105374773",26.8169275622825,0.6423441741083,0.369009360355131,1.74072596285935,0.0817316250726038,0.162229749323426,"105374773","LOC105374773"
"101927402",40.3016030829125,-0.570180913100543,0.36566234841947,-1.55930988127457,0.118923054119393,0.21877744403709,"101927402","AFTPH-DT"
"54812",1072.92655176936,0.609431111663073,0.22267945451844,2.73680889411648,0.00620383211100673,0.0192738566278027,"54812","AFTPH"
"105374772",1.05486773754091,0.799429863023932,1.27892421239722,0.625079934584614,0.531918596586518,NA,"105374772",NA
"339807",0.762061116128593,-3.07599523160218,1.98333296966187,-1.55092224989664,0.120920317596337,NA,"339807","LINC02579"
"9792",621.092837886079,-0.176419893995163,0.256547000204422,-0.687670851167968,0.49166007988894,0.634900704484087,"9792","SERTAD2"
"105374775",4.80376341030956,0.0464342600387254,0.698003640540982,0.0665243808796425,0.946960347565307,0.968233206509815,"105374775","LOC105374775"
"105374777",6.25731694166864,-3.0566387157313,0.865291863046479,-3.53249446374039,0.000411658845484103,0.00183970172087242,"105374777","LOC105374777"
"105374776",0.181878109040029,-1.15519418593017,3.16074699792792,-0.365481383574033,0.714752100868403,NA,"105374776","LOC105374776"
"101927438",10.559187553677,-2.14749774312076,0.543108266701463,-3.95408774785083,7.6827212490359e-05,0.000422404506273752,"101927438","LINC01800"
"400958",20.3192278998697,-1.36588685743886,0.394279502491175,-3.46426037572022,0.000531691601439528,0.00229548382602203,"400958","LINC02245"
"107985888",1.71693752477108,-0.549608556571585,0.993001277237513,-0.553482225219863,0.57993324863053,0.710894322177722,"107985888",NA
"107984063",122.382846938209,-1.29130332830165,0.224192684267145,-5.75979244158991,8.42174302222259e-09,1.05915589310816e-07,"107984063",NA
"6509",3643.9999595317,0.448032379635053,0.258157342057831,1.73550121047763,0.0826520672762374,0.163624243058383,"6509","SLC1A4"
"102724233",22.1689072365395,-0.575569995838199,0.406519148582776,-1.41584965393334,0.156819528105718,0.271366976598553,"102724233","LINC02576"
"23177",505.453239801965,0.175301334407502,0.225645438759669,0.776888446631587,0.437224588149143,0.585590655746154,"23177","CEP68"
"5861",3353.8624547466,1.12676746342108,0.34101950254307,3.30411444219022,0.000952769300107388,0.00383198281568761,"5861","RAB1A"
"10097",3748.18158282863,0.907766362647763,0.321458432384994,2.82389967471931,0.00474432328767377,0.0153435818024114,"10097","ACTR2"
"200734",163.039027682999,-0.15911851718298,0.348422270095473,-0.456682970176905,0.647898933079461,0.767163746854362,"200734","SPRED2"
"105374780",2.06641365932134,-0.902581727104704,0.984185007438736,-0.917085426299677,0.35909787725259,0.508110836649833,"105374780","LOC105374780"
"105374781",1.16596794625908,0.44076462751945,1.28968133079774,0.341762431535557,0.732529684258092,0.829323923735246,"105374781","LOC105374781"
"729348",0.389086758730448,-1.1269568644773,2.09356324830907,-0.538296067906009,0.59037266556191,NA,"729348","LINC01873"
"730198",0.332325193000246,-1.84400175964037,2.88853802825875,-0.638385834494954,0.523222549757846,NA,"730198","MEIS1-AS3"
"4211",2.15619673942075,0.407643483111995,0.921603446475439,0.442319833623646,0.658257780687441,0.775288787079329,"4211","MEIS1"
"105374785",0.41944590334898,-2.18683327119103,2.29114148322318,-0.954473255887537,0.33984414053893,NA,"105374785","LOC105374785"
"102800447",0.906732938135374,-1.74941184420403,1.48951395986162,-1.17448502756332,0.24020080560767,NA,"102800447","LINC01828"
"54465",72.7172424555957,0.234385463176868,0.357805938097407,0.655063089291327,0.512427135441319,0.652988355919556,"54465","ETAA1"
"107985891",1.62491412703309,-0.708391106486169,1.00483923092878,-0.704979547654998,0.480822964120002,0.625591201752154,"107985891","LOC107985891"
"102724373",0.500970457782619,0.514044200018675,2.01376731509977,0.255264943553425,0.798518474207251,NA,"102724373","LINC02831"
"10438",178.815604465467,0.109789004393096,0.268122268043625,0.409473652427978,0.682192098466457,0.793085790061959,"10438","C1D"
"105374789",0.602016924158409,0.967906832077373,1.75817440462679,0.550518099643723,0.581964066040083,NA,"105374789","LOC105374789"
"116143",192.436082675719,-0.850941397216418,0.182046723049631,-4.67430219540085,2.94954757108469e-06,2.28190488226256e-05,"116143","DNAAF10"
"56902",186.772639994725,0.687034292067806,0.213027457613183,3.22509736428122,0.00125929833232782,0.00488668209339211,"56902","PNO1"
"5534",709.28341169397,0.128137919215828,0.294188607401974,0.435563838951599,0.663153211850601,0.779241008463487,"5534","PPP3R1"
"107985892",2.9761307833459,-0.698680547569556,0.958535169748742,-0.728904446722283,0.466060114543279,0.612501351669425,"107985892","LOC107985892"
"25927",134.682091342967,-1.85787772447077,0.273286836171029,-6.7982700905069,1.05882815121047e-11,1.99906411451976e-10,"25927","CNRIP1"
"102724389",0.188774623748768,-1.15519418593017,3.16074699792792,-0.365481383574033,0.714752100868403,NA,"102724389","LOC102724389"
"101927723",120.076552409415,1.43588635274689,0.427617508518967,3.35787549420045,0.000785439829384652,0.00322758231036987,"101927723","LOC101927723"
"5341",8939.46934448445,1.58361704620665,0.291783897381182,5.42736271747662,5.71928258058802e-08,6.20695474095611e-07,"5341","PLEK"
"554251",56.3677740565702,0.506563296660276,0.283621175758859,1.78605597873611,0.0740901948429747,0.149931970684055,"554251","FBXO48"
"200558",51.0532970636343,0.819018988007793,0.322381890789332,2.54052417771506,0.011068644046458,0.031289248908014,"200558","APLF"
"9938",2906.38673780779,1.2760611140379,0.208338140692607,6.12495201212662,9.0710941650521e-10,1.31403858785469e-08,"9938","ARHGAP25"
"105374790",69.7000628892614,1.25414504858051,0.381554135089377,3.28693868901914,0.00101282882450357,0.00404558033727154,"105374790","LOC105374790"
"105374791",7.34077613487321,0.313033952976631,0.594325917497089,0.526704193374108,0.598399023136156,0.72651146654775,"105374791","LINC01890"
"107985893",15.2384832855019,0.496973054676114,0.38944778139129,1.2760967668135,0.201921314396789,0.33006995841885,"107985893","LINC01888"
"27302",0.55279512218507,0.601577526345656,1.9869574569489,0.302763163973031,0.762070357495655,NA,"27302","BMP10"
"107985894",0.498061818299439,-1.57105663261331,1.97023245576116,-0.797396585372138,0.425220741772994,NA,"107985894",NA
"84168",3.09691265824499,0.314602167954606,0.888537637654809,0.354067351367312,0.723288409055223,0.822696077617661,"84168","ANTXR1"
"2673",702.537877150691,1.40701767012635,0.329406828015458,4.27136765380081,1.94277811237271e-05,0.000125069169831629,"2673","GFPT1"
"27247",436.29279426152,-0.0994874686932848,0.251943804340739,-0.39487960005055,0.692931745923455,0.800414732960458,"27247","NFU1"
"22848",2520.68225302536,0.15660534998901,0.175291053476722,0.893401841582329,0.371642016818182,0.521860798176686,"22848","AAK1"
"112268437",149.680883736184,1.23444657465516,0.357110425587017,3.45676431211992,0.000546702774738154,0.00234939890956793,"112268437",NA
"100124535",6.57091769632236,-0.363866733363076,0.539650920086427,-0.674263157570085,0.500144022660465,0.641868499008378,"100124535","SNORA36C"
"307",2549.81402679091,1.67696495135986,0.257653609373904,6.50860259801858,7.58530949192713e-11,1.27770202360761e-09,"307","ANXA4"
"107985770",44.0500655483839,1.80252541626212,0.398622308410759,4.52188795817397,6.12905010164251e-06,4.40909015192015e-05,"107985770","SMANTIS"
"64395",84.821259836555,-0.402757395579208,0.229183131651572,-1.75736055562554,0.0788563721160907,0.157733071532091,"64395","GMCL1"
"11017",292.426692635304,0.412501236981823,0.238867783871044,1.7269019300004,0.0841852777663618,0.166024151230357,"11017","SNRNP27"
"4084",1955.81239197138,2.87004341852745,0.277244162701141,10.352042728565,4.09650692376606e-25,2.52951152992971e-23,"4084","MXD1"
"151516",7.81161288278775,-0.642898981371842,0.499918045985933,-1.28600874990204,0.198440007998781,0.325590988596251,"151516","ASPRV1"
"400960",45.3231366571001,-0.0348532160063209,0.32344834655782,-0.107755121883396,0.914189943079851,0.947652299281108,"400960","PCBP1-AS1"
"5093",3473.77557742515,0.610879924539895,0.231361724795094,2.64036726507344,0.0082816226515777,0.0244437547490906,"5093","PCBP1"
"100133985",6.62470339494675,-0.392692211937673,0.543699593624465,-0.722259528133668,0.470134930601075,0.615957228560339,"100133985","LINC01816"
"54980",153.540142881161,0.694421864326727,0.197487987708794,3.51627393839612,0.000437649176071495,0.00193836285573979,"54980","C2orf42"
"7072",593.330618849955,1.9932371780603,0.354532707869129,5.62215314361369,1.88591961793711e-08,2.22515574181237e-07,"7072","TIA1"
"100189231",1.94753783287365,-0.473660348642779,0.913266872417026,-0.518643961528138,0.604009046618858,0.731034969129686,"100189231","TRG-CCC2-1"
"51449",578.758393215517,-1.04969593521057,0.179515446150999,-5.84738504522679,4.99360696605389e-09,6.51239084385257e-08,"51449","PCYOX1"
"6637",543.919262682152,0.403167500547568,0.245042172521882,1.64529842515809,0.0999082844621874,0.190952325043212,"6637","SNRPG"
"84908",513.384500615697,-0.216072341807259,0.207716527488056,-1.04022700754847,0.298234446764425,0.442320292902213,"84908","FAM136A"
"7039",17.3885416031941,0.468873976939957,0.410965652125566,1.14090794331566,0.253908233540607,0.392726232693771,"7039","TGFA"
"107985895",1.44377170757121,-2.0004286232122,1.31319552898562,-1.52332884102753,0.127676455033889,0.231622521565921,"107985895","LOC107985895"
"119",77.4113716612612,1.843433147425,0.554915885492297,3.32200464181988,0.000893732070504536,0.00362649274346786,"119","ADD2"
"105374794",0.205611298520747,-0.00105256637919711,3.16074699792792,-0.00033301190506141,0.999734294947299,NA,"105374794","LOC105374794"
"344018",1.419150150031,3.9209890437716,1.40143558594741,2.79783750540407,0.0051445987300122,0.0164333619405026,"344018","FIGLA"
"165530",2.43138407420879,2.25172113712947,1.37691825396207,1.63533392824895,0.101979064836217,0.193936006071586,"165530","CLEC4F"
